ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Medal,NOC,region
93783,Horst Peter,M,26,185,83,East Germany,GDR,1972 Summer,1972,Summer,Munich,Volleyball,Silver,GDR,Germany
93790,Michael Peter,M,23,185,70,West Germany,FRG,1972 Summer,1972,Summer,Munich,Hockey,Gold,FRG,Germany
93790,Michael Peter,M,35,185,70,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Hockey,Silver,FRG,Germany
93793,"Edward Percival Percy"""" Peter""""",M,18,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Swimming,Bronze,GBR,UK
93798,"Victor John V. J."""" Peter""""",M,23,165,59,India,IND,1960 Summer,1960,Summer,Roma,Hockey,Silver,IND,India
93798,"Victor John V. J."""" Peter""""",M,27,165,59,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Gold,IND,India
93798,"Victor John V. J."""" Peter""""",M,31,165,59,India,IND,1968 Summer,1968,Summer,Mexico City,Hockey,Bronze,IND,India
93799,Werner Peter,M,30,171,68,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Silver,GDR,Germany
93822,Dimitri Peters,M,28,188,100,Germany,GER,2012 Summer,2012,Summer,London,Judo,Bronze,GER,Germany
93833,Mary Elizabeth Peters,F,33,173,71,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Gold,GBR,UK
93839,Rotimi Peters,M,28,189,62,Nigeria,NGR,1984 Summer,1984,Summer,Los Angeles,Athletics,Bronze,NGR,Nigeria
93840,Steffen Peters,M,31,173,68,United States,USA,1996 Summer,1996,Summer,Atlanta,Equestrianism,Bronze,USA,USA
93840,Steffen Peters,M,51,173,68,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Bronze,USA,USA
93841,Thoralf Peters,M,24,204,100,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Silver,GER,Germany
93842,"Kristina Tina"""" Peters (-Marquardt)""""",F,24,164,58,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Silver,GER,Germany
93849,Anders Martinus Petersen,M,43,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Shooting,Gold,DEN,Denmark
93853,Axel Karl Petersen,M,24,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Football,Silver,DEN,Denmark
93865,Erik Petersen,M,25,184,81,Denmark,DEN,1964 Summer,1964,Summer,Tokyo,Rowing,Gold,DEN,Denmark
93868,Fredrik Raahauge Petersen,M,28,188,80,Sweden,SWE,2012 Summer,2012,Summer,London,Handball,Silver,SWE,Sweden
93871,Henry Petersen,M,19,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Athletics,Silver,DEN,Denmark
93872,Jan Bo Petersen,M,21,187,73,Denmark,DEN,1992 Summer,1992,Summer,Barcelona,Cycling,Bronze,DEN,Denmark
93875,Josef Petersen,M,42,NA,NA,Denmark,DEN,1924 Summer,1924,Summer,Paris,Art Competitions,Silver,DEN,Denmark
93875,Josef Petersen,M,50,NA,NA,Denmark,DEN,1932 Summer,1932,Summer,Los Angeles,Art Competitions,Silver,DEN,Denmark
93875,Josef Petersen,M,66,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Art Competitions,Silver,DEN,Denmark
93878,Klaus-Dieter Petersen,M,35,198,98,Germany,GER,2004 Summer,2004,Summer,Athina,Handball,Silver,GER,Germany
93883,"Margarete Marga"""" Petersen (Kallensee-)""""",F,32,165,52,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Silver,GER,Germany
93887,Niels Knudsen Petersen,M,20,NA,NA,Denmark,DEN,1906 Summer,1906,Summer,Athina,Gymnastics,Silver,DEN,Denmark
93887,Niels Knudsen Petersen,M,26,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Gymnastics,Bronze,DEN,Denmark
93890,Nils Petersen,M,27,188,80,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Silver,GER,Germany
93891,Ole Erik Gunnar Petersen,M,25,176,74,Skum,DEN,1960 Summer,1960,Summer,Roma,Sailing,Silver,DEN,Denmark
93897,Rasmus Kristian Petersen,M,28,NA,NA,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,Gold,NOR,Norway
93901,Sren Peter Petersen,M,25,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Boxing,Silver,DEN,Denmark
93901,Sren Peter Petersen,M,29,NA,NA,Denmark,DEN,1924 Summer,1924,Summer,Paris,Boxing,Silver,DEN,Denmark
93902,Thorleif Petersen,M,21,NA,NA,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,Gold,NOR,Norway
93903,Thyge Alexander Petersen,M,21,NA,NA,Denmark,DEN,1924 Summer,1924,Summer,Paris,Boxing,Silver,DEN,Denmark
93906,Rikke Petersen Schmidt,F,25,184,75,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Handball,Gold,DEN,Denmark
93906,Rikke Petersen Schmidt,F,29,184,75,Denmark,DEN,2004 Summer,2004,Summer,Athina,Handball,Gold,DEN,Denmark
93907,Cerstin Petersmann,F,27,184,73,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Bronze,GER,Germany
93914,Ann Stewart Peterson,F,21,160,52,United States,USA,1968 Summer,1968,Summer,Mexico City,Diving,Bronze,USA,USA
93915,"Benjamin Lee Ben"""" Peterson""""",M,22,187,90,United States,USA,1972 Summer,1972,Summer,Munich,Wrestling,Gold,USA,USA
93915,"Benjamin Lee Ben"""" Peterson""""",M,26,187,90,United States,USA,1976 Summer,1976,Summer,Montreal,Wrestling,Silver,USA,USA
93921,Anna Helena Peterson (-Bernhard),F,18,172,61,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Silver,SWE,Sweden
93922,"John William Jack"""" Peterson""""",M,28,NA,NA,Ireland-2,GBR,1908 Summer,1908,Summer,London,Hockey,Silver,GBR,UK
93924,John Allan Peterson,M,23,180,82,United States,USA,1972 Summer,1972,Summer,Munich,Wrestling,Silver,USA,USA
93924,John Allan Peterson,M,27,180,82,United States,USA,1976 Summer,1976,Summer,Montreal,Wrestling,Gold,USA,USA
93925,Carl Johan Leonard Peterson,M,22,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Gymnastics,Gold,SWE,Sweden
93931,Rolf Ingvar Peterson,M,20,186,77,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Canoeing,Gold,SWE,Sweden
93931,Rolf Ingvar Peterson,M,28,186,77,Sweden,SWE,1972 Summer,1972,Summer,Munich,Canoeing,Silver,SWE,Sweden
93936,Walter Ernest Peterson,M,24,NA,NA,Ireland-2,GBR,1908 Summer,1908,Summer,London,Hockey,Silver,GBR,UK
93939,Alexander Petersson,M,28,186,94,Iceland,ISL,2008 Summer,2008,Summer,Beijing,Handball,Silver,ISL,Iceland
93943,Stig Magnus Petersson,M,21,177,84,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Archery,Silver,SWE,Sweden
93944,Reinhold William Eugen Petersson (-Bjrneman),M,24,184,78,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Bronze,SWE,Sweden
93944,Reinhold William Eugen Petersson (-Bjrneman),M,24,184,78,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Gold,SWE,Sweden
93949,"Zsuzsanna Zsuzsa"""" Peth-Kzi""""",F,31,170,60,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Bronze,HUN,Hungary
93953,Hrachya Petikyan,M,32,174,78,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Shooting,Gold,EUN,Russia
93957,Frdric Adolphe Petit,M,43,NA,NA,France,FRA,1900 Summer,1900,Summer,Paris,Archery,Bronze,FRA,France
93957,Frdric Adolphe Petit,M,43,NA,NA,France,FRA,1900 Summer,1900,Summer,Paris,Archery,Bronze,FRA,France
93971,Pierre Petiteau,M,20,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Rugby,Silver,FRA,France
93976,Kazys Petkeviius,M,26,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Basketball,Silver,URS,Russia
93976,Kazys Petkeviius,M,30,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Basketball,Silver,URS,Russia
93979,Kiril Todorov Petkov,M,31,171,73,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Wrestling,Silver,BUL,Bulgaria
93981,Petko Petkov,M,22,200,84,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Volleyball,Silver,BUL,Bulgaria
93988,Antonio Petkovi,M,30,190,90,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Silver,CRO,Croatia
93990,Momir Petkovi,M,22,179,82,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Wrestling,Gold,YUG,Serbia
93994,Vladimr Petlk,M,22,196,96,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Volleyball,Bronze,TCH,Czech Republic
94014,Vitaly Aleksandrovich Petrakov,M,21,180,75,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Cycling,Silver,URS,Russia
94014,Vitaly Aleksandrovich Petrakov,M,25,180,75,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Cycling,Gold,URS,Russia
94024,Evaldas Petrauskas,M,20,164,60,Lithuania,LTU,2012 Summer,2012,Summer,London,Boxing,Bronze,LTU,Lithuania
94031,Serhiy Volodymyrovych Petrenko,M,19,183,80,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Canoeing,Gold,URS,Russia
94031,Serhiy Volodymyrovych Petrenko,M,19,183,80,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Canoeing,Gold,URS,Russia
94033,Tatyana Dmitriyevna Petrenko-Samusenko,F,21,161,57,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Fencing,Gold,URS,Russia
94033,Tatyana Dmitriyevna Petrenko-Samusenko,F,25,161,57,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Fencing,Silver,URS,Russia
94033,Tatyana Dmitriyevna Petrenko-Samusenko,F,29,161,57,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Fencing,Gold,URS,Russia
94033,Tatyana Dmitriyevna Petrenko-Samusenko,F,33,161,57,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Fencing,Gold,URS,Russia
94037,tefan Petrescu,M,25,161,68,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Shooting,Gold,ROU,Romania
94040,Heather Petri,F,22,180,73,United States,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Silver,USA,USA
94040,Heather Petri,F,26,180,73,United States,USA,2004 Summer,2004,Summer,Athina,Water Polo,Bronze,USA,USA
94040,Heather Petri,F,30,180,73,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Silver,USA,USA
94040,Heather Petri,F,34,180,73,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Gold,USA,USA
94043,Geno Petriashvili,M,22,198,125,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Bronze,GEO,Georgia
94048,Vladimr Petek,M,24,172,52,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Rowing,Silver,TCH,Czech Republic
94048,Vladimr Petek,M,24,172,52,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Rowing,Bronze,TCH,Czech Republic
94051,Henryk Petrich,M,29,185,81,Poland,POL,1988 Summer,1988,Summer,Seoul,Boxing,Bronze,POL,Poland
94052,"Kvtoslava Kvta"""" Petkov""""",F,28,165,57,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Silver,TCH,Czech Republic
94055,Haylea Petrie,F,27,169,70,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Softball,Bronze,AUS,Australia
94060,Larisa Leonidovna Petrik (-Klimenko),F,19,163,52,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gold,URS,Russia
94060,Larisa Leonidovna Petrik (-Klimenko),F,19,163,52,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gold,URS,Russia
94060,Larisa Leonidovna Petrik (-Klimenko),F,19,163,52,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Bronze,URS,Russia
94065,Gyula Petrikovics,M,25,173,67,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Canoeing,Silver,HUN,Hungary
94066,Mihaela Petril,F,25,190,74,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Bronze,ROU,Romania
94071,Silvijo Petriko,M,20,174,54,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Bronze,CRO,Croatia
94072,Gerhard Petritsch,M,39,180,85,Austria,AUT,1980 Summer,1980,Summer,Moskva,Shooting,Bronze,AUT,Austria
94074,Oleksandr Sviatoslavovych Petriv,M,34,175,72,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,Gold,UKR,Ukraine
94075,Dimitrios Stephen Petrokokkinos,M,17,NA,NA,Greece-1,GRE,1896 Summer,1896,Summer,Athina,Tennis,Silver,GRE,Greece
94078,Pedro Petrone Schiavone,M,18,173,74,Uruguay,URU,1924 Summer,1924,Summer,Paris,Football,Gold,URU,Uruguay
94078,Pedro Petrone Schiavone,M,23,173,74,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Gold,URU,Uruguay
94083,Renato Petronio,M,37,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Gold,ITA,Italy
94094,Eleftherios Petrounias,M,25,164,62,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gold,GRE,Greece
94097,Aleksandr Petrovich Petrov,M,31,NA,91,Russia,RUS,1908 Summer,1908,Summer,London,Wrestling,Silver,RUS,Russia
94098,Aleksandr Pavlovich Petrov,M,21,208,103,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Basketball,Silver,URS,Russia
94098,Aleksandr Pavlovich Petrov,M,25,208,103,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Basketball,Silver,URS,Russia
94100,Aleksey Aleksandrovich Petrov,M,21,170,92,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Weightlifting,Gold,RUS,Russia
94100,Aleksey Aleksandrovich Petrov,M,26,170,92,Russia,RUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Bronze,RUS,Russia
94101,Aleksey Stepanovich Petrov,M,23,177,76,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Cycling,Bronze,URS,Russia
94112,Dinko Stoykov Petrov,M,25,167,57,Bulgaria,BUL,1960 Summer,1960,Summer,Roma,Wrestling,Bronze,BUL,Bulgaria
94116,Konstantin Yuryevich Petrov,M,24,185,81,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Swimming,Bronze,URS,Russia
94117,Lyubomir Petrov,M,25,185,89,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Rowing,Bronze,BUL,Bulgaria
94122,Petar Nikolov Petrov,M,25,180,80,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Athletics,Bronze,BUL,Bulgaria
94127,Vladimir Viktorovich Petrov,M,24,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Rowing,Bronze,URS,Russia
94129,Yevgeny Aleksandrovich Petrov,M,29,179,82,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Shooting,Gold,URS,Russia
94129,Yevgeny Aleksandrovich Petrov,M,33,179,82,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Shooting,Silver,URS,Russia
94139,Mayya Andreyevna Petrova (Kaverina-),F,34,178,71,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Gold,RUS,Russia
94140,"Nadezhda Viktorovna Nadiya"""" Petrova""""",F,30,178,65,Russia-1,RUS,2012 Summer,2012,Summer,London,Tennis,Bronze,RUS,Russia
94142,Ognyana Georgieva Petrova (-Dusheva),F,23,169,67,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Canoeing,Bronze,BUL,Bulgaria
94146,Tatyana Vladimirovna Petrova,F,27,162,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Bronze,RUS,Russia
94149,Yelena Vladimirovna Petrova,F,25,NA,NA,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Judo,Bronze,EUN,Russia
94150,Yuliya Sergeyevna Petrova,F,21,170,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Bronze,RUS,Russia
94151,Tatyana Valeryevna Petrova-Arkhipova,F,29,154,46,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Bronze,RUS,Russia
94155,Aleksandar Petrovi,M,25,194,85,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Basketball,Bronze,YUG,Serbia
94160,Draen Petrovi,M,19,197,89,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Basketball,Bronze,YUG,Serbia
94160,Draen Petrovi,M,23,197,89,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Basketball,Silver,YUG,Serbia
94160,Draen Petrovi,M,27,197,89,Croatia,CRO,1992 Summer,1992,Summer,Barcelona,Basketball,Silver,CRO,Croatia
94165,Sonja Petrovi,F,27,188,77,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Bronze,SRB,Serbia
94167,arko Petrovi,M,31,206,NA,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Volleyball,Bronze,SCG,Serbia
94169,Zoran Petrovi,M,23,203,98,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Water Polo,Gold,YUG,Serbia
94186,Silviya Petrunova,F,24,180,72,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Volleyball,Bronze,BUL,Bulgaria
94189,Roman Ivanovich Petrushenko,M,23,191,91,Belarus,BLR,2004 Summer,2004,Summer,Athina,Canoeing,Bronze,BLR,Belarus
94189,Roman Ivanovich Petrushenko,M,27,191,91,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,Bronze,BLR,Belarus
94189,Roman Ivanovich Petrushenko,M,27,191,91,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,Gold,BLR,Belarus
94189,Roman Ivanovich Petrushenko,M,31,191,91,Belarus,BLR,2012 Summer,2012,Summer,London,Canoeing,Silver,BLR,Belarus
94202,Attila Petschauer,M,23,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Fencing,Silver,HUN,Hungary
94202,Attila Petschauer,M,23,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Fencing,Gold,HUN,Hungary
94202,Attila Petschauer,M,27,NA,NA,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Fencing,Gold,HUN,Hungary
94205,"William James Billy"""" Pett""""",M,32,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Cycling,Gold,GBR,UK
94206,Giovanni Pettenella,M,21,178,73,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Cycling,Gold,ITA,Italy
94206,Giovanni Pettenella,M,21,178,73,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Cycling,Silver,ITA,Italy
94208,Bjarne Viktor Pettersen,M,20,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gold,NOR,Norway
94210,Karin Pettersen (-Ryen),F,23,169,64,Norway,NOR,1988 Summer,1988,Summer,Seoul,Handball,Silver,NOR,Norway
94210,Karin Pettersen (-Ryen),F,27,169,64,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Handball,Silver,NOR,Norway
94211,Kurt Arne Pettersn,M,32,NA,NA,Sweden,SWE,1948 Summer,1948,Summer,London,Wrestling,Gold,SWE,Sweden
94212,Marianne Iren Pettersen,F,21,171,64,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Bronze,NOR,Norway
94212,Marianne Iren Pettersen,F,25,171,64,Norway,NOR,2000 Summer,2000,Summer,Sydney,Football,Gold,NOR,Norway
94219,"Per Helmer Pelle"""" Petterson""""",M,32,177,74,Humbug V,SWE,1964 Summer,1964,Summer,Tokyo,Sailing,Bronze,SWE,Sweden
94219,"Per Helmer Pelle"""" Petterson""""",M,40,177,74,Sweden,SWE,1972 Summer,1972,Summer,Munich,Sailing,Silver,SWE,Sweden
94221,Erik Albert Pettersson,M,34,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Bronze,SWE,Sweden
94222,John Arvid Josef Pettersson,M,19,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Cycling,Gold,SWE,Sweden
94226,Erik Albert Pettersson,M,29,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Bronze,SWE,Sweden
94227,Erik Hkan Pettersson (-Fglum),M,20,180,67,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Cycling,Bronze,SWE,Sweden
94227,Erik Hkan Pettersson (-Fglum),M,24,180,67,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Cycling,Silver,SWE,Sweden
94230,Gsta Artur Roland Pettersson,M,23,189,75,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Cycling,Bronze,SWE,Sweden
94230,Gsta Artur Roland Pettersson,M,27,189,75,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Cycling,Bronze,SWE,Sweden
94230,Gsta Artur Roland Pettersson,M,27,189,75,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Cycling,Silver,SWE,Sweden
94231,Gta Elisabeth Pettersson (-Frisk),F,25,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gold,SWE,Sweden
94234,Johan Hjalmar Pettersson,M,21,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Cycling,Bronze,SWE,Sweden
94235,Ingvar Albin Henrik Pettersson,M,38,174,64,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Athletics,Bronze,SWE,Sweden
94238,Pr Johan Pettersson (Petersson-),M,23,181,82,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Handball,Silver,SWE,Sweden
94238,Pr Johan Pettersson (Petersson-),M,27,181,82,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Handball,Silver,SWE,Sweden
94244,Ingvar Lennart Pettersson,M,29,186,75,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Modern Pentathlon,Bronze,SWE,Sweden
94252,Sten Karl Leopold Pettersson,M,21,190,79,Sweden,SWE,1924 Summer,1924,Summer,Paris,Athletics,Bronze,SWE,Sweden
94254,Sture Helge Vilhelm Pettersson (-Fglum),M,22,188,75,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Cycling,Bronze,SWE,Sweden
94254,Sture Helge Vilhelm Pettersson (-Fglum),M,26,188,75,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Cycling,Silver,SWE,Sweden
94257,Tomas Rune Pettersson (-Fglum),M,21,186,69,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Cycling,Silver,SWE,Sweden
94258,"Wivi Mathilda Wivan"""" Pettersson (-Frunck)""""",F,20,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Paris,Swimming,Bronze,SWE,Sweden
94259,Elin Ann-Sofi Pettersson-Colling (-Saltin),F,20,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gold,SWE,Sweden
94259,Elin Ann-Sofi Pettersson-Colling (-Saltin),F,24,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Silver,SWE,Sweden
94259,Elin Ann-Sofi Pettersson-Colling (-Saltin),F,24,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Bronze,SWE,Sweden
94265,Leonardo Pettinari,M,27,181,71,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Silver,ITA,Italy
94284,Yelena Vladimirovna Petushkova (-Brumel-),F,27,160,65,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Equestrianism,Silver,URS,Russia
94284,Yelena Vladimirovna Petushkova (-Brumel-),F,31,160,65,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Equestrianism,Silver,URS,Russia
94284,Yelena Vladimirovna Petushkova (-Brumel-),F,31,160,65,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Equestrianism,Gold,URS,Russia
94315,"Kimberley Marie Kim"""" Peyton (-McDonald)""""",F,15,178,64,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Gold,USA,USA
94315,"Kimberley Marie Kim"""" Peyton (-McDonald)""""",F,19,178,64,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Gold,USA,USA
94318,Tibor Pzsa,M,28,191,85,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,Gold,HUN,Hungary
94318,Tibor Pzsa,M,32,191,85,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,Bronze,HUN,Hungary
94318,Tibor Pzsa,M,32,191,85,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,Bronze,HUN,Hungary
94318,Tibor Pzsa,M,36,191,85,Hungary,HUN,1972 Summer,1972,Summer,Munich,Fencing,Bronze,HUN,Hungary
94320,Alfredo Pezzana,M,43,NA,NA,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,Gold,ITA,Italy
94323,Paola Pezzo,F,27,178,58,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Cycling,Gold,ITA,Italy
94323,Paola Pezzo,F,31,178,58,Italy,ITA,2000 Summer,2000,Summer,Sydney,Cycling,Gold,ITA,Italy
94326,"Jeffrey A. Jeff"""" Pfaendtner""""",M,29,183,73,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Bronze,USA,USA
94327,Gnther Pfaff,M,29,177,73,Austria,AUT,1968 Summer,1968,Summer,Mexico City,Canoeing,Bronze,AUT,Austria
94333,Stefan Pfannmller,M,23,180,75,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,Bronze,GER,Germany
94336,Anna Pfeffer,F,23,168,67,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Canoeing,Silver,HUN,Hungary
94336,Anna Pfeffer,F,26,168,67,Hungary,HUN,1972 Summer,1972,Summer,Munich,Canoeing,Bronze,HUN,Hungary
94336,Anna Pfeffer,F,30,168,67,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Canoeing,Silver,HUN,Hungary
94338,Thomas Pfeffer,M,22,191,105,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Shooting,Silver,GDR,Germany
94343,Jrg Pfeifer,M,24,177,67,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Silver,GDR,Germany
94348,Stefan Pfeiffer,M,18,190,80,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Bronze,FRG,Germany
94348,Stefan Pfeiffer,M,22,190,80,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Swimming,Silver,FRG,Germany
94348,Stefan Pfeiffer,M,22,190,80,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Swimming,Bronze,FRG,Germany
94362,Otto Pfister,M,23,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Bronze,SUI,Switzerland
94362,Otto Pfister,M,27,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gold,SUI,Switzerland
94375,Cornelia Pfohl (-Griem),F,25,175,58,Germany,GER,1996 Summer,1996,Summer,Atlanta,Archery,Silver,GER,Germany
